from_node_id,to_node_id,distance_km,travel_time_min
163,179,4.806,12.5
163,180,13.696,35.61
163,181,2.97,8.61
163,182,12.915,33.58
163,183,11.838,37.88
163,184,16.555,48.01
163,185,12.54,36.37
163,186,14.116,45.17
163,187,22.468,65.16
163,188,9.358,29.94
163,189,13.796,40.01
163,190,3.261,9.46
163,191,20.377,59.09
163,192,3.08,8.93
163,193,15.469,44.86
163,194,14.905,38.75
163,195,11.943,31.05
163,196,21.788,63.18
163,197,14.722,47.11
163,198,14.977,47.93
163,199,14.046,40.73
163,200,16.309,42.4
164,0,7.84,22.74
164,1,13.517,35.14
164,2,8.489,24.62
164,3,14.902,38.75
164,4,9.654,25.1
164,5,14.946,43.34
164,6,16.576,53.04
164,7,15.427,44.74
164,8,15.125,39.33
164,9,19.345,61.9
164,10,3.986,11.56
164,11,17.054,54.57
164,12,15.73,45.62
164,13,15.729,40.89
164,14,9.795,28.41
164,15,1.222,3.91
164,16,11.032,28.68
164,17,17.183,44.67
164,18,11.806,34.24
164,19,11.679,30.37
164,20,4.513,11.73
164,21,17.513,56.04
164,22,13.968,36.32
164,23,2.361,6.85
164,24,8.875,28.4
164,25,1.636,5.24
164,26,4.855,14.08
164,27,4.181,12.13
164,28,2.101,6.72
164,29,5.246,16.79
164,30,9.323,27.04
164,31,12.744,36.96
164,32,14.983,43.45
164,33,15.912,41.37
164,34,19.52,50.75
164,35,15.279,39.73
164,36,10.297,26.77
164,37,13.217,42.29
164,38,10.929,34.97
164,39,14.481,41.99
164,40,18.375,58.8
164,41,11.285,32.73
164,42,11.307,32.79
164,43,19.897,63.67
164,44,12.568,40.22
164,45,15.316,44.42
164,46,11.925,38.16
164,47,10.747,27.94
164,48,11.891,38.05
164,49,14.506,42.07
164,50,3.061,7.96
164,51,19.724,51.28
164,52,4.193,13.42
164,53,13.483,39.1
164,54,2.869,9.18
164,55,12.459,36.13
164,56,15.306,39.8
164,57,10.355,33.14
164,58,12.694,33.0
164,59,11.427,36.57
164,60,11.821,37.83
164,61,18.029,46.87
164,62,11.552,36.97
164,63,12.424,32.3
164,64,14.766,38.39
164,65,4.121,11.95
164,66,4.288,12.44
164,67,11.222,35.91
164,68,3.706,10.75
164,69,10.808,28.1
164,70,9.766,28.32
164,71,16.047,41.72
164,72,8.875,25.74
164,73,12.855,41.14
164,74,1.819,5.82
164,75,11.83,37.85
164,76,12.207,35.4
164,77,5.635,16.34
164,78,2.05,5.33
164,79,13.071,33.98
164,80,5.878,17.05
164,81,21.56,62.52
164,82,10.392,27.02
164,83,1.277,3.32
164,84,5.016,16.05
164,85,2.816,8.17
164,86,13.245,38.41
164,87,19.301,50.18
164,88,15.302,44.38
164,89,7.653,19.9
164,90,11.161,32.37
164,91,10.687,30.99
164,92,18.733,54.33
164,93,3.099,9.92
164,94,12.782,33.23
164,95,14.377,46.01
164,96,13.664,39.62
164,97,10.407,27.06
164,98,15.163,39.42
164,99,13.549,39.29
164,100,18.102,52.5
164,101,13.394,38.84
164,102,11.446,33.19
164,103,1.254,4.01
164,104,11.609,33.67
164,105,2.368,7.58
164,106,15.874,41.27
164,107,11.723,30.48
164,108,1.909,5.54
164,109,12.357,32.13
164,110,15.626,45.31
164,111,2.793,8.1
164,112,13.761,35.78
164,113,12.195,39.02
164,114,11.975,31.14
164,115,16.096,41.85
164,116,4.209,13.47
164,117,11.579,33.58
164,118,12.824,33.34
164,119,16.433,47.66
164,120,17.828,46.35
164,121,14.49,42.02
164,122,12.003,38.41
164,123,10.323,33.03
164,124,9.531,30.5
164,125,5.014,13.04
164,126,8.054,25.77
164,127,9.522,30.47
164,128,14.134,45.23
164,129,14.736,38.31
164,130,14.6,42.34
164,131,11.146,28.98
164,132,14.475,41.98
164,133,13.182,42.18
164,134,15.932,46.2
164,135,9.137,26.5
164,136,13.127,42.01
164,137,14.617,46.77
164,138,3.457,11.06
164,139,20.463,53.2
164,140,13.53,35.18
164,141,12.203,35.39
164,142,14.442,46.21
164,143,11.947,31.06
164,144,13.239,38.39
164,145,16.713,48.47
164,146,13.613,35.39
164,147,11.702,33.93
164,148,13.44,43.01
164,149,1.853,5.37
164,150,10.759,27.97
164,151,13.67,35.54
164,152,17.219,55.1
164,153,15.163,43.97
164,154,3.796,12.15
164,155,13.191,42.21
164,156,9.958,31.87
164,157,17.345,45.1
164,158,3.345,8.7
164,159,17.055,54.58
164,160,14.79,38.45
164,161,4.613,13.38
164,162,20.062,58.18
164,163,1.797,5.75
164,165,13.818,44.22
164,166,2.676,6.96
164,167,1.976,6.32
164,168,3.561,10.33
164,169,11.573,37.03
164,170,16.821,53.83
164,171,11.292,32.75
164,172,13.827,44.25
164,173,21.96,70.27
164,174,10.115,29.33
164,175,16.681,43.37
164,176,3.392,10.85
164,177,3.416,10.93
164,178,11.469,29.82
164,179,5.98,15.55
164,180,12.33,32.06
164,181,1.307,3.79
164,182,11.514,29.94
164,183,10.444,33.42
164,184,14.761,42.81
164,185,11.194,32.46
164,186,13.04,41.73
164,187,20.705,60.05
164,188,8.213,26.28
164,189,12.635,36.64
164,190,3.297,9.56
164,191,18.587,53.9
164,192,1.359,3.94
164,193,13.673,39.65
164,194,13.536,35.19
164,195,10.434,27.13
164,196,19.991,57.97
164,197,13.78,44.1
164,198,13.201,42.24
164,199,12.633,36.64
164,200,15.15,39.39
165,0,10.285,29.83
165,1,22.01,57.23
165,2,6.509,18.88
165,3,20.647,53.68
165,4,17.235,44.81
165,5,2.352,6.82
165,6,15.352,49.13
165,7,13.847,40.16
165,8,3.396,8.83
165,9,13.797,44.15
165,10,11.643,33.76
165,11,13.554,43.37
165,12,21.965,63.7
165,13,14.088,36.63
165,14,4.225,12.25
165,15,13.977,44.73
165,16,22.383,58.2
165,17,15.618,40.61
165,18,2.111,6.12
165,19,18.636,48.45
165,20,18.279,47.53
165,21,15.911,50.92
165,22,19.465,50.61
165,23,13.259,38.45
165,24,5.311,17.0
165,25,15.351,49.12
165,26,17.316,50.22
165,27,17.983,52.15
165,28,15.848,50.71
165,29,18.198,58.23
165,30,4.529,13.14
165,31,3.537,10.26
165,32,12.16,35.26
165,33,10.322,26.84
165,34,14.345,37.3
165,35,20.065,52.17
165,36,3.567,9.27
165,37,19.781,63.3
165,38,18.678,59.77
165,39,1.952,5.66
165,40,8.487,27.16
165,41,2.659,7.71
165,42,2.735,7.93
165,43,13.584,43.47
165,44,18.066,57.81
165,45,11.9,34.51
165,46,1.963,6.28
165,47,3.131,8.14
165,48,2.761,8.83
165,49,9.197,26.67
165,50,15.835,41.17
165,51,17.281,44.93
165,52,17.26,55.23
165,53,11.981,34.74
165,54,16.017,51.26
165,55,1.49,4.32
165,56,21.57,56.08
165,57,3.611,11.56
165,58,19.26,50.08
165,59,18.873,60.39
165,60,2.14,6.85
165,61,26.386,68.6
165,62,18.045,57.74
165,63,18.664,48.53
165,64,2.087,5.43
165,65,13.448,39.0
165,66,17.971,52.12
165,67,15.61,49.95
165,68,14.727,42.71
165,69,3.123,8.12
165,70,4.436,12.86
165,71,11.552,30.04
165,72,4.944,14.34
165,73,17.925,57.36
165,74,14.946,47.83
165,75,2.386,7.63
165,76,8.103,23.5
165,77,19.397,56.25
165,78,12.308,32.0
165,79,1.133,2.95
165,80,17.457,50.62
165,81,17.847,51.76
165,82,4.212,10.95
165,83,14.593,37.94
165,84,17.95,57.44
165,85,14.185,41.14
165,86,3.522,10.21
165,87,15.291,39.76
165,88,14.525,42.12
165,89,6.229,16.19
165,90,18.948,54.95
165,91,3.31,9.6
165,92,13.059,37.87
165,93,14.233,45.55
165,94,4.528,11.77
165,95,6.563,21.0
165,96,4.139,12.0
165,97,3.683,9.57
165,98,2.707,7.04
165,99,9.251,26.83
165,100,11.875,34.44
165,101,3.208,9.3
165,102,18.376,53.29
165,103,14.664,46.92
165,104,3.281,9.52
165,105,14.862,47.56
165,106,10.186,26.48
165,107,16.54,43.0
165,108,15.575,45.17
165,109,2.203,5.73
165,110,12.729,36.91
165,111,16.58,48.08
165,112,10.16,26.42
165,113,1.92,6.14
165,114,2.861,7.44
165,115,12.545,32.62
165,116,15.516,49.65
165,117,2.434,7.06
165,118,19.259,50.07
165,119,14.491,42.02
165,120,16.083,41.82
165,121,10.721,31.09
165,122,1.826,5.84
165,123,5.636,18.04
165,124,4.56,14.59
165,125,18.284,47.54
165,126,5.964,19.08
165,127,4.297,13.75
165,128,11.531,36.9
165,129,20.587,53.53
165,130,21.45,62.2
165,131,3.045,7.92
165,132,22.508,65.27
165,133,20.436,65.4
165,134,3.226,9.35
165,135,5.675,16.46
165,136,20.823,66.63
165,137,20.942,67.02
165,138,15.241,48.77
165,139,18.531,48.18
165,140,3.616,9.4
165,141,19.291,55.94
165,142,20.622,65.99
165,143,3.437,8.94
165,144,4.449,12.9
165,145,13.987,40.56
165,146,0.89,2.31
165,147,2.273,6.59
165,148,21.061,67.4
165,149,13.116,38.04
165,150,3.071,7.98
165,151,1.701,4.42
165,152,11.532,36.9
165,153,12.211,35.41
165,154,17.312,55.4
165,155,4.083,13.07
165,156,3.947,12.63
165,157,15.545,40.42
165,158,14.688,38.19
165,159,17.428,55.77
165,160,14.677,38.16
165,161,17.778,51.56
165,162,15.084,43.74
165,163,15.059,48.19
165,164,13.818,44.22
165,166,14.028,36.47
165,167,15.228,48.73
165,168,17.115,49.63
165,169,6.178,19.77
165,170,3.82,12.22
165,171,18.32,53.13
165,172,19.345,61.9
165,173,17.259,55.23
165,174,17.025,49.37
165,175,4.263,11.08
165,176,16.415,52.53
165,177,16.532,52.9
165,178,2.624,6.82
165,179,19.77,51.4
165,180,18.86,49.04
165,181,12.559,36.42
165,182,18.055,46.94
165,183,3.669,11.74
165,184,11.012,31.93
165,185,18.301,53.07
165,186,21.353,68.33
165,187,12.845,37.25
165,188,17.712,56.68
165,189,20.543,59.57
165,190,16.884,48.96
165,191,15.369,44.57
165,192,12.585,36.5
165,193,11.592,33.62
165,194,19.64,51.07
165,195,4.411,11.47
165,196,15.235,44.18
165,197,22.671,72.55
165,198,9.215,29.49
165,199,18.663,54.12
165,200,22.429,58.32
166,0,6.101,14.03
166,1,11.008,22.02
166,2,7.938,18.26
166,3,12.23,24.46
166,4,6.986,13.97
166,5,14.753,33.93
166,6,14.297,37.17
166,7,13.255,30.49
166,8,15.873,31.75
166,9,17.5,45.5
166,10,6.25,14.37
166,11,15.042,39.11
166,12,13.077,30.08
166,13,13.547,27.09
166,14,9.817,22.58
166,15,3.897,10.13
166,16,9.116,18.23
166,17,14.915,29.83
166,18,11.927,27.43
166,19,9.014,18.03
166,20,4.874,9.75
166,21,15.236,39.61
166,22,11.291,22.58
166,23,0.826,1.9
166,24,9.663,25.12
166,25,2.6,6.76
166,26,3.314,7.62
166,27,4.775,10.98
166,28,3.858,10.03
166,29,4.173,10.85
166,30,9.526,21.91
166,31,12.297,28.28
166,32,13.02,29.95
166,33,14.304,28.61
166,34,17.613,35.23
166,35,12.604,25.21
166,36,10.467,20.93
166,37,10.554,27.44
166,38,8.29,21.55
166,39,14.333,32.97
166,40,17.325,45.05
166,41,11.718,26.95
166,42,11.344,26.09
166,43,18.14,47.16
166,44,9.896,25.73
166,45,13.415,30.85
166,46,12.28,31.93
166,47,10.898,21.8
166,48,12.538,32.6
166,49,12.996,29.89
166,50,1.886,3.77
166,51,17.459,34.92
166,52,3.282,8.53
166,53,11.456,26.35
166,54,5.118,13.31
166,55,12.573,28.92
166,56,12.65,25.3
166,57,10.868,28.26
166,58,10.027,20.05
166,59,8.78,22.83
166,60,12.23,31.8
166,61,15.585,31.17
166,62,8.877,23.08
166,63,9.749,19.5
166,64,15.299,30.6
166,65,6.744,15.51
166,66,5.698,13.1
166,67,8.631,22.44
166,68,1.117,2.57
166,69,11.264,22.53
166,70,10.474,24.09
166,71,14.252,28.5
166,72,9.243,21.26
166,73,10.19,26.49
166,74,1.624,4.22
166,75,12.348,32.11
166,76,10.825,24.9
166,77,6.669,15.34
166,78,4.266,8.53
166,79,13.127,26.25
166,80,3.812,8.77
166,81,19.383,44.58
166,82,10.142,20.28
166,83,1.812,3.62
166,84,7.069,18.38
166,85,0.193,0.44
166,86,12.779,29.39
166,87,17.243,34.49
166,88,13.037,29.98
166,89,7.84,15.68
166,90,8.529,19.62
166,91,10.738,24.7
166,92,16.939,38.96
166,93,0.439,1.14
166,94,12.124,24.25
166,95,13.337,34.68
166,96,13.07,30.06
166,97,10.394,20.79
166,98,15.772,31.54
166,99,11.984,27.56
166,100,16.431,37.79
166,101,12.987,29.87
166,102,8.778,20.19
166,103,3.731,9.7
166,104,12.356,28.42
166,105,4.962,12.9
166,106,14.286,28.57
166,107,9.086,18.17
166,108,2.594,5.97
166,109,12.923,25.85
166,110,13.623,31.33
166,111,3.574,8.22
166,112,12.046,24.09
166,113,12.643,32.87
166,114,12.661,25.32
166,115,14.155,28.31
166,116,1.827,4.75
166,117,11.638,26.77
166,118,10.154,20.31
166,119,14.249,32.77
166,120,15.554,31.11
166,121,12.721,29.26
166,122,12.211,31.75
166,123,9.628,25.03
166,124,10.197,26.51
166,125,6.835,13.67
166,126,8.064,20.97
166,127,9.843,25.59
166,128,12.214,31.76
166,129,12.065,24.13
166,130,11.965,27.52
166,131,11.719,23.44
166,132,11.932,27.44
166,133,10.55,27.43
166,134,16.536,38.03
166,135,8.717,20.05
166,136,10.526,27.37
166,137,11.958,31.09
166,138,1.27,3.3
166,139,18.121,36.24
166,140,13.04,26.08
166,141,9.549,21.96
166,142,11.777,30.62
166,143,12.768,25.54
166,144,12.586,28.95
166,145,14.615,33.62
166,146,13.659,27.32
166,147,11.785,27.11
166,148,10.839,28.18
166,149,4.409,10.14
166,150,11.097,22.19
166,151,14.203,28.41
166,152,15.522,40.36
166,153,13.205,30.37
166,154,3.609,9.38
166,155,12.613,32.79
166,156,10.081,26.21
166,157,15.098,30.2
166,158,0.832,1.66
166,159,14.591,37.94
166,160,12.474,24.95
166,161,6.568,15.11
166,162,18.102,41.63
166,163,4.214,10.96
166,164,2.676,6.96
166,165,14.028,36.47
166,167,1.851,4.81
166,168,5.308,12.21
166,169,10.613,27.59
166,170,16.572,43.09
166,171,8.625,19.84
166,172,11.151,28.99
166,173,19.893,51.72
166,174,7.439,17.11
166,175,17.387,34.77
166,176,5.621,14.61
166,177,2.638,6.86
166,178,11.485,22.97
166,179,6.871,13.74
166,180,9.659,19.32
166,181,2.638,6.07
166,182,8.838,17.68
166,183,10.419,27.09
166,184,12.962,29.81
166,185,8.529,19.62
166,186,10.498,27.3
166,187,19.157,44.06
166,188,5.673,14.75
166,189,10.043,23.1
166,190,3.339,7.68
166,191,16.458,37.85
166,192,2.445,5.62
166,193,11.718,26.95
166,194,10.864,21.73
166,195,10.099,20.2
166,196,18.004,41.41
166,197,11.332,29.46
166,198,11.629,30.23
166,199,9.957,22.9
166,200,12.549,25.1
167,0,7.927,22.99
167,1,11.764,30.59
167,2,9.433,27.36
167,3,13.47,35.02
167,4,8.237,21.42
167,5,16.147,46.83
167,6,16.104,51.53
167,7,15.089,43.76
167,8,16.785,43.64
167,9,19.35,61.92
167,10,5.96,17.28
167,11,16.891,54.05
167,12,14.2,41.18
167,13,15.378,39.98
167,14,11.081,32.14
167,15,2.941,9.41
167,16,9.064,23.57
167,17,16.725,43.49
167,18,13.16,38.16
167,19,10.224,26.58
167,20,3.174,8.25
167,21,17.042,54.54
167,22,12.615,32.8
167,23,2.233,6.48
167,24,10.516,33.65
167,25,0.868,2.78
167,26,2.884,8.36
167,27,3.003,8.71
167,28,2.143,6.86
167,29,3.303,10.57
167,30,10.699,31.03
167,31,13.786,39.98
167,32,14.871,43.13
167,33,16.132,41.94
167,34,19.464,50.61
167,35,13.97,36.32
167,36,11.665,30.33
167,37,11.74,37.57
167,38,9.388,30.04
167,39,15.705,45.54
167,40,19.039,60.92
167,41,12.789,37.09
167,42,12.614,36.58
167,43,19.986,63.95
167,44,11.297,36.15
167,45,15.266,44.27
167,46,13.396,42.87
167,47,12.108,31.48
167,48,13.494,43.18
167,49,14.807,42.94
167,50,1.116,2.9
167,51,19.266,50.09
167,52,2.251,7.2
167,53,13.306,38.59
167,54,3.51,11.23
167,55,13.813,40.06
167,56,13.786,35.84
167,57,11.889,38.04
167,58,11.243,29.23
167,59,9.907,31.7
167,60,13.317,42.61
167,61,16.207,42.14
167,62,10.183,32.59
167,63,11.041,28.71
167,64,16.333,42.46
167,65,5.928,17.19
167,66,3.848,11.16
167,67,10.261,32.83
167,68,2.402,6.97
167,69,12.319,32.03
167,70,11.381,33.0
167,71,16.099,41.86
167,72,10.327,29.95
167,73,11.636,37.24
167,74,0.289,0.92
167,75,13.376,42.8
167,76,12.605,36.56
167,77,4.846,14.05
167,78,4.016,10.44
167,79,14.398,37.44
167,80,3.984,11.55
167,81,21.21,61.51
167,82,11.534,29.99
167,83,0.728,1.89
167,84,5.306,16.98
167,85,1.854,5.38
167,86,14.279,41.41
167,87,19.087,49.63
167,88,14.85,43.06
167,89,9.0,23.4
167,90,9.6,27.84
167,91,11.997,34.79
167,92,18.787,54.48
167,93,2.077,6.65
167,94,13.694,35.6
167,95,15.038,48.12
167,96,14.621,42.4
167,97,11.68,30.37
167,98,16.765,43.59
167,99,13.802,40.03
167,100,18.268,52.98
167,101,14.464,41.94
167,102,10.01,29.03
167,103,2.463,7.88
167,104,13.253,38.43
167,105,3.679,11.77
167,106,16.111,41.89
167,107,10.635,27.65
167,108,0.768,2.23
167,109,13.928,36.21
167,110,15.473,44.87
167,111,1.728,5.01
167,112,13.884,36.1
167,113,13.711,43.88
167,114,13.596,35.35
167,115,16.006,41.61
167,116,2.6,8.32
167,117,12.899,37.41
167,118,11.387,29.61
167,119,16.079,46.63
167,120,17.361,45.14
167,121,14.565,42.24
167,122,13.402,42.89
167,123,11.196,35.83
167,124,11.126,35.6
167,125,5.017,13.04
167,126,9.314,29.81
167,127,10.958,35.07
167,128,14.066,45.01
167,129,13.296,34.57
167,130,13.026,37.77
167,131,12.713,33.05
167,132,12.752,36.98
167,133,11.604,37.13
167,134,17.534,50.85
167,135,10.168,29.49
167,136,11.489,36.77
167,137,13.114,41.96
167,138,1.859,5.95
167,139,19.901,51.74
167,140,14.55,37.83
167,141,10.697,31.02
167,142,12.966,41.49
167,143,13.623,35.42
167,144,14.156,41.05
167,145,16.458,47.73
167,146,14.938,38.84
167,147,13.035,37.8
167,148,11.802,37.77
167,149,3.787,10.98
167,150,12.214,31.76
167,151,15.233,39.6
167,152,17.361,55.56
167,153,15.056,43.66
167,154,2.084,6.67
167,155,14.155,45.3
167,156,11.299,36.16
167,157,16.913,43.97
167,158,2.042,5.31
167,159,16.316,52.21
167,160,14.273,37.11
167,161,4.784,13.87
167,162,19.952,57.86
167,163,2.812,9.0
167,164,1.976,6.32
167,165,15.228,48.73
167,166,1.851,4.81
167,168,3.503,10.16
167,169,12.278,39.29
167,170,17.996,57.59
167,171,9.849,28.56
167,172,12.479,39.93
167,173,21.736,69.55
167,174,8.786,25.48
167,175,18.328,47.65
167,176,3.974,12.72
167,177,1.464,4.68
167,178,12.766,33.19
167,179,5.075,13.2
167,180,10.905,28.35
167,181,2.833,8.22
167,182,10.139,26.36
167,183,11.711,37.47
167,184,14.809,42.95
167,185,9.745,28.26
167,186,11.323,36.23
167,187,20.981,60.85
167,188,6.548,20.95
167,189,10.987,31.86
167,190,1.676,4.86
167,191,18.295,53.06
167,192,2.741,7.95
167,193,13.569,39.35
167,194,12.113,31.5
167,195,11.527,29.97
167,196,19.853,57.58
167,197,11.975,38.32
167,198,13.447,43.03
167,199,11.272,32.69
167,200,13.502,35.1
168,0,11.213,29.15
168,1,14.427,33.18
168,2,12.041,31.31
168,3,16.621,38.23
168,4,11.478,26.4
168,5,18.387,47.81
168,6,19.6,56.84
168,7,18.561,48.26
168,8,18.087,41.6
168,9,22.713,65.87
168,10,6.011,15.63
168,11,20.317,58.92
168,12,17.225,44.78
168,13,18.854,43.36
168,14,13.221,34.37
168,15,3.138,9.1
168,16,10.786,24.81
168,17,20.22,46.51
168,18,15.167,39.44
168,19,13.392,30.8
168,20,2.586,5.95
168,21,20.538,59.56
168,22,15.852,36.46
168,23,5.46,14.19
168,24,11.97,34.71
168,25,2.709,7.86
168,26,5.246,13.64
168,27,2.13,5.54
168,28,1.52,4.41
168,29,4.872,14.13
168,30,12.694,33.0
168,31,16.261,42.28
168,32,18.276,47.52
168,33,19.375,44.56
168,34,22.854,52.56
168,35,17.232,39.63
168,36,13.662,31.42
168,37,14.862,43.1
168,38,12.473,36.17
168,39,17.911,46.57
168,40,21.936,63.62
168,41,14.513,37.73
168,42,14.706,38.23
168,43,23.308,67.59
168,44,14.611,42.37
168,45,18.647,48.48
168,46,15.181,44.02
168,47,14.111,32.46
168,48,14.984,43.45
168,49,17.995,46.79
168,50,4.198,9.66
168,51,22.762,52.35
168,52,4.168,12.09
168,53,16.73,43.5
168,54,1.252,3.63
168,55,15.813,41.11
168,56,16.83,38.71
168,57,13.562,39.33
168,58,14.401,33.12
168,59,13.007,37.72
168,60,15.052,43.65
168,61,18.599,42.78
168,62,13.434,38.96
168,63,14.267,32.81
168,64,17.877,41.12
168,65,4.901,12.74
168,66,0.924,2.4
168,67,13.726,39.81
168,68,5.88,15.29
168,69,14.035,32.28
168,70,12.879,33.49
168,71,19.434,44.7
168,72,12.19,31.69
168,73,14.981,43.44
168,74,3.692,10.71
168,75,15.001,43.5
168,76,15.72,40.87
168,77,2.391,6.22
168,78,4.815,11.07
168,79,16.441,37.81
168,80,6.64,17.26
168,81,24.691,64.2
168,82,13.884,31.93
168,83,3.56,8.19
168,84,1.835,5.32
168,85,5.339,13.88
168,86,16.763,43.58
168,87,22.533,51.83
168,88,18.342,47.69
168,89,11.069,25.46
168,90,12.656,32.91
168,91,14.09,36.63
168,92,22.125,57.53
168,93,5.576,16.17
168,94,16.329,37.56
168,95,17.937,52.02
168,96,17.201,44.72
168,97,13.835,31.82
168,98,18.22,41.91
168,99,17.019,44.25
168,100,21.546,56.02
168,101,16.899,43.94
168,102,13.201,34.32
168,103,2.477,7.18
168,104,14.645,38.08
168,105,2.453,7.11
168,106,19.343,44.49
168,107,14.054,32.33
168,108,2.736,7.11
168,109,15.49,35.63
168,110,18.893,49.12
168,111,2.014,5.24
168,112,17.178,39.51
168,113,15.397,44.65
168,114,15.043,34.6
168,115,19.404,44.63
168,116,5.917,17.16
168,117,14.966,38.91
168,118,14.557,33.48
168,119,19.556,50.85
168,120,20.857,47.97
168,121,17.886,46.5
168,122,15.325,44.44
168,123,13.88,40.25
168,124,12.677,36.76
168,125,1.532,3.52
168,126,11.513,33.39
168,127,12.841,37.24
168,128,17.451,50.61
168,129,16.439,37.81
168,130,16.003,41.61
168,131,14.301,32.89
168,132,15.465,40.21
168,133,14.599,42.34
168,134,18.981,49.35
168,135,12.671,32.94
168,136,14.392,41.74
168,137,16.187,46.94
168,138,5.256,15.24
168,139,23.404,53.83
168,140,17.051,39.22
168,141,13.8,35.88
168,142,16.075,46.62
168,143,14.923,34.32
168,144,16.784,43.64
168,145,19.912,51.77
168,146,16.981,39.06
168,147,15.078,39.2
168,148,14.697,42.62
168,149,4.043,10.51
168,150,14.045,32.3
168,151,16.799,38.64
168,152,20.651,59.89
168,153,18.459,47.99
168,154,3.162,9.17
168,155,16.728,48.51
168,156,13.346,38.7
168,157,20.404,46.93
168,158,5.532,12.72
168,159,19.812,57.45
168,160,17.772,40.88
168,161,1.291,3.36
168,162,23.364,60.75
168,163,2.057,5.97
168,164,3.561,10.33
168,165,17.115,49.63
168,166,5.308,12.21
168,167,3.503,10.16
168,169,15.133,43.89
168,170,20.269,58.78
168,171,13.036,33.89
168,172,15.72,45.59
168,173,25.187,73.04
168,174,12.087,31.43
168,175,19.648,45.19
168,176,1.19,3.45
168,177,3.823,11.09
168,178,14.873,34.21
168,179,2.825,6.5
168,180,14.094,32.42
168,181,4.854,12.62
168,182,13.385,30.79
168,183,13.874,40.24
168,184,18.144,47.17
168,185,12.927,33.61
168,186,14.078,40.83
168,187,24.194,62.91
168,188,9.543,27.68
168,189,13.881,36.09
168,190,2.847,7.4
168,191,21.761,56.58
168,192,4.92,12.79
168,193,16.967,44.12
168,194,15.289,35.16
168,195,13.944,32.07
168,196,23.275,60.52
168,197,14.495,42.03
168,198,16.668,48.34
168,199,14.514,37.74
168,200,16.352,37.61
169,0,5.109,14.82
169,1,16.353,42.52
169,2,3.279,9.51
169,3,14.601,37.96
169,4,11.743,30.53
169,5,5.333,15.47
169,6,9.432,30.18
169,7,7.896,22.9
169,8,9.47,24.62
169,9,9.234,29.55
169,10,11.29,32.74
169,11,8.092,25.89
169,12,15.936,46.21
169,13,8.166,21.23
169,14,4.095,11.88
169,15,12.251,39.2
169,16,17.551,45.63
169,17,9.782,25.43
169,18,4.754,13.79
169,19,12.873,33.47
169,20,15.441,40.15
169,21,10.102,32.33
169,22,13.431,34.92
169,23,10.049,29.14
169,24,6.876,22.0
169,25,12.727,40.73
169,26,13.532,39.24
169,27,15.278,44.31
169,28,13.645,43.66
169,29,14.567,46.62
169,30,4.795,13.91
169,31,2.742,7.95
169,32,6.344,18.4
169,33,5.393,14.02
169,34,9.644,25.07
169,35,13.947,36.26
169,36,4.637,12.06
169,37,13.879,44.41
169,38,13.08,41.85
169,39,5.144,14.92
169,40,6.803,21.77
169,41,5.924,17.18
169,42,4.245,12.31
169,43,9.415,30.13
169,44,12.097,38.71
169,45,6.232,18.07
169,46,5.819,18.62
169,47,4.61,11.99
169,48,7.091,22.69
169,49,3.916,11.36
169,50,12.488,32.47
169,51,11.766,30.59
169,52,13.828,44.25
169,53,5.882,17.06
169,54,14.337,45.88
169,55,4.999,14.5
169,56,15.555,40.44
169,57,6.013,19.24
169,58,13.387,34.81
169,59,13.191,42.21
169,60,6.011,19.23
169,61,20.54,53.4
169,62,12.239,39.16
169,63,12.773,33.21
169,64,8.238,21.42
169,65,13.101,37.99
169,66,15.815,45.86
169,67,9.646,30.87
169,68,10.913,31.65
169,69,5.879,15.29
169,70,6.681,19.37
169,71,6.251,16.25
169,72,5.408,15.68
169,73,11.906,38.1
169,74,11.995,38.38
169,75,6.497,20.79
169,76,2.028,5.88
169,77,17.046,49.43
169,78,10.897,28.33
169,79,5.063,13.16
169,80,13.241,38.4
169,81,12.777,37.05
169,82,3.022,7.86
169,83,11.839,30.78
169,84,16.488,52.76
169,85,10.711,31.06
169,86,3.001,8.7
169,87,10.165,26.43
169,88,8.484,24.6
169,89,5.246,13.64
169,90,13.335,38.67
169,91,4.196,12.17
169,92,8.496,24.64
169,93,10.643,34.06
169,94,1.951,5.07
169,95,2.807,8.98
169,96,2.874,8.33
169,97,3.927,10.21
169,98,8.862,23.04
169,99,3.49,10.12
169,100,7.505,21.76
169,101,3.335,9.67
169,102,12.628,36.62
169,103,12.735,40.75
169,104,7.412,21.5
169,105,13.429,42.97
169,106,5.292,13.76
169,107,10.568,27.48
169,108,12.863,37.3
169,109,6.945,18.06
169,110,6.993,20.28
169,111,13.935,40.41
169,112,4.311,11.21
169,113,6.346,20.31
169,114,7.3,18.98
169,115,6.997,18.19
169,116,11.586,37.08
169,117,4.415,12.8
169,118,13.365,34.75
169,119,8.663,25.12
169,120,10.317,26.82
169,121,5.015,14.54
169,122,5.21,16.67
169,123,1.568,5.02
169,124,6.482,20.74
169,125,16.573,43.09
169,126,4.636,14.84
169,127,5.196,16.63
169,128,5.59,17.89
169,129,14.555,37.84
169,130,15.518,45.0
169,131,6.475,16.83
169,132,16.733,48.53
169,133,14.617,46.77
169,134,9.402,27.27
169,135,3.012,8.74
169,136,15.065,48.21
169,137,14.956,47.86
169,138,11.584,37.07
169,139,12.945,33.66
169,140,3.123,8.12
169,141,13.508,39.17
